candidate,run_date,row_index,source_asset_id,expected_pot_number,detected_numbers,detected_count,match,image_missing,ocr_text_preview
broad_top,2026-03-01,100,AF1QipPldk2El80lEMg_Qr66OZPGZxAbsZxvishUE3-J,9,"4,2,7,5,6,3,9",7,1,0,"QEQt Fea yO TO 4, rec yA 4, rot SS ~ on NA Ned dee fA SS i ‘ Rae cg Viasat: <2 Fo ea | Ee) USE * eer wre fe pact oe Fee . To re ‘ ae) ye AF. 7 ar MSS 2, nat LOT . es) aa 2 Sn 5 SEE"
baseline,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"7,2",2,0,0,"~ NT A ~s TT besa F ie iG Seer: a a Re SRSA oe oa ar \ AS ee . Vay aN ™ eet Zee Re vat ONCE, oye ae i a rent, . ian Toe AE * Ske ba sag! C5 whe means arts hat PTY VS Sans ce : SR S"
wide_lower,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"1,5,8,7,2,4,3",7,0,0,"PEK hak Bef AALS SS LK A, Nena ered. § =. roe Mas aE gh ‘1 -— 1 | een. earn ORT ha ee. ee io ¥ cag hss ee Ss $5 S58 BY ree ———— ae a A A, Ss Cs ow ¢ Saeed > Yon ~ of Zw Ae heed. . "
center_tall,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"2,7,30,9,1,4",6,0,0,"—_ Sages of « 2 Say a. . we te! A Seba eeaeh eon Ween Ar et aa MEY 7” oie \ : aT UN Seas Saye: LS OR Sy . vim Ws eed i em CO oe Kad xt i sane wrt Torsha g, See aoe § te a iP staety"
left_tall,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"4,2,5,7,9,8,24",7,0,0,"- Aen Ottis wa. mg PRE: Ea at VL Ph ee sd Pe art Aes Site: eb: erent ed VS. IS SAA « 4 ToC be ae oe ie Se aS co ses. 2, Bae eyes: Co SPE EYES. ibeein ieetay VN pe nae me “£ fa Thet"
right_tall,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"2,4,5,3,9",5,0,0,"ae R) a sictet A Te Sa Cas VA woo De A BEDE eon ‘Vin _* YS EA CEA aa’ AS ™ anatase A © 44 PLES tg GREEDY We Ke Re PONG ey . Sas SE PO be , Beet A Lene eT, : et PAL EEA 2 * we a at "
wide_tall,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"5,2,8,4,9,1,24",7,0,0,"i"" sy prey 5 : oon : , eet hs} jiy » , ha viet Ys ‘ ‘ CES 2 ry ye eet |S . = ere ay eis GPE eta as VN Soe Mae et | hy RES, os Cite: we. ee De - \ VE RA OP CRA =~ ‘ eS “8 rege Ya t "
narrow_top,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"2,4,1,33,7,3,24,9",8,0,0,ye 2 Vithe. \ Wiese ore ee Pea BEES RN Ry. Sates NH Ae Fo bY \¢ RUN AS i 4 2 aa Cees < WSs. wey NAA RS tn oS pe ‘a OM av aan he S “ Aare Ng: we ie aie - Art ‘ faq. a 2. y ata eee |
broad_top,2026-03-01,101,AF1QipNFZYgGKp96GQBJvPiceJkI9oGSrC_wGANBW2k0,10,"7,4,3,2,9,8",6,0,0,"a0 > ia tee Se 7 - . sedge Ry ‘ are , ta ected ee - \ ‘ : , ey . ~ (Aa Cee ay 4 > tbe ay, ont YY. Sage sae) ot ae Sh) wy el Dy u ANS WE ‘Ss 3 yy vet 7 . he wee Pa tired “ aos a EN "
baseline,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"4,2",2,0,0,a LEA e et BET Ay eee ae ok A NO EE oe: Ke oan “tt L Se “Ege. AF ONG UR CRT Re SAE ve RGt erate La wee i » we Nat ee eat rt aod : ifr tat e . nent yang te AY. Be ee ean tt va¢ || a
wide_lower,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"1,4,5,2,3",5,0,0,"PNG eS Sr Bye teas ok RS Can 1 4 se aN “a 1 SN Ta Ae Bee SU ae TI Cae oN | | aaa rae JN ne Pe es tea EY ee De oF || = , Woe! Pre eed / S 5 “f. and Ww \ 5 iS we S Wks at 1D oot pone"
center_tall,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"3,2,7,4,13,1,5",7,0,0,NAA ae oh PM a We ete ay wey rapt rea 3 SHEA ES. of 2 BSS Ser Bags oh So ASN SR nee PyNX Nod 7 oe .a ; \- ~~ — JN || f & 7 aan “eA if wae as v) +a \ art ~~ ~\ ats Cen. ~~ “4 ty a> 
left_tall,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"4,7,2,24,13,3,1,5",8,0,0,"aS a foo it yy, NO oe Sy wena et Set oe x hee yl Re A “Ne SCE ay | RMSE SE pe Ree Ole feo +S SS peace eb . PNG a i re att bey 4 CD SAN app We Mn AACE ES OSE || ome § f & 7 aN ned i"
right_tall,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"3,4,12",3,0,0,"KA wey ROD aes vitae Awe SEEN See, Be ‘\ ary PDN RE oN held 3 PNT LN J eo Ea dR oe Bee en tis oe Me recate eS NS oa i (3% Rise on ‘Hs! bp ea: 4. Nene || vt ef & A Qaol v) +a ast si"
wide_tall,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"3,4,24,1,2,5",6,0,0,"éé “ vow a A ‘ un Th Sahar GN} wo UNY 3% Sigha NA ¥ ihe ean A s,, 4 “f bt . Fy mam, aoe OS Na Hanis Shy 0B a ioe: Nes yy Ne 5A ee RN LAER VN 4 naes . Te iA: Cancer a Wa ew: || & as"
narrow_top,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"4,3,7,2,8,5",6,0,0,4 or : ; ot aiiht : pe ern Nal te. SA eT a Ea Ok a ee A 3 7 SaaS 7 ty ' \ oy ‘ Yewtrae res CRAY ie << wen a> i inont a Faery (Pe See OETA i OM || [! ae a at 44 if bea «; 2 Cen. ~~ 
broad_top,2026-03-01,102,AF1QipO7W2pN3c33A9wClBCqibHYq2XJWWvddu6-RpW0,11,"1,4,2,5",4,0,0,"F AON Caen Ay A. “1 T VS wR, we my Py . Cale ES Ors BS Fa ce rae og cane REY ESSER Raa a ZAS Pn Once OP Mae Wat ini ar iy ; Ra ay be Peaks ON. fey t ey i ~ S vs SK gta SALTS A es w"
baseline,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,3,1,0,0,"Lia Pc NN A een coenes ‘BES Pe ce baw RE - oe Fy || aS mee oat, & nA _ booed Bap ASS ge de 03, aa. fard ei Sesh xe At ney oe Mery} ee NJ plas fan iS,5oe aes s Ve. he eee PAs Pup “ "
wide_lower,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"3,5,8,7,2",5,0,0,"ey OQ Taner et FURS Nth ME pent ny woly He oe rN am $. PAZ Bee oe eS ee . ee eae : a Aa "" ate SO =F aed Im oss rahe par ri, Caen || A be Ft leN ead 3%, XN. ok. v 5 ae =. Lan Rey ao"
center_tall,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"5,3,4,1,29,25,2,7",8,0,0,"ino DB \ we An (ae oe x\ xetehy ad T, U Wi Sar v ra % - wet = ff "" ¢ 5 eo. ELT MER WE j ates pee) La Some ek, Seed oe EN eres oe Werte reas f aes aeons lf tne dave a MER fi era eow"
left_tall,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"1,7,3,4,2",5,0,0,"1 Nay ee EL uM vt PRA or RES NGAOe EN Se Rea Oe ah Reese VRS Sars — re Gs Ae She 7 ov "" Bee . i - opD || w® yrs Ne grt © Ese a4 AA a he 1° \ is 1 em, ey Ni ays & Ny BY {s. Po My. x"
right_tall,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"1,3,4",3,0,0,Xie \ ye hy ie oe et os Ves PESTON GRE BE (Made ON Bh eed... Dae sees eT ere A VAG FESS PEN ec eA PRN Oat ae || Ld ate w® Ese Cans [é x a a4 re AA is weet Cee A 1° \ ey My. AY le >
wide_tall,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"2,1,7,3,4,5",6,0,0,". - . Pa . ls Me NG ee [oie Swe! wo, ~ 2 WA LE Sy ~~ KS Soe Se Srey i se ee [: ean egy acer Bise on BE: RA aah te wa ey Asesate: sag ame Gk SCALES ES. NENA EE SEES SO eG baa sph WL"
narrow_top,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"2,4,7,1,3",5,0,0,"orn nd eee ak 2 peers oe R : rt ae aw \ ~ . Cote, ~t > L we fe. we Se: She ORES fe ORS a ad ay bay eeeee eG PS Ae, SS) = oes ft (Ae oR ek fe MAN ape atta || 4 NS . eet nd es, we wh"
broad_top,2026-03-01,103,AF1QipMEigYtOwhL_C95lD_lFzuoM0HMCr9nCD0IRESF,12,"3,1,5,4,2,7",6,0,0,"Sng eb PAN AS eS - ? ‘ . ~ sf, ae wee : “Jy ~ GaN Ae 3 A aN Se seedy Ree Wace Se PERE ESERN ES AERC ON RS Ae pee Seek TA ERED: Str ASS ot ee ot) s Pays ae ok oe , Selina! ig ect — "
baseline,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"4,6,40,3",4,0,0,"Pe - werent tes yy ee ae i, Be a LGTY RO Yh SEBS VANCSE sth he tans eae We AS Reser pean ea TANS OSPR SS Prt ate EA Tee MEA PED Tater o Cry Eee VS BS sen REE CRO TT re o . See ay S"
wide_lower,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"5,3,4,1,14,7",6,0,0,"ny ~*~ f= > ee Sayeed REG BE AU Sonal” PWNS Aes pease sponges V"" eeuP ESF) aS a oD RRC a {"" sca al ae Slee, Sie yor ryan tt ete Mesa, Pires SONS Ceo wy Rett ars v7 oo ae ren Pais B"
center_tall,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"2,4,7,3,6",5,0,0,"ae i gONs seas aR REE rhe erat art oe = . ASK we oN 2 4 pees \ ae || AS Gt ef Fes Pe ETe rN aw wy eet \ & a Ne te pe oe (as “F; oS Sate Poors par we Wy iy, 2. hy wey Fee =e ax ‘2 ¢"
left_tall,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"8,4,2,3,5",5,0,0,- a a hae gS f Are OOS “> gun ~ até SASS Sait 8 tte SS? eee Foe: 4 met hs Nei art A SENDS SRS \ wines Shae pO tee Oe is A OAS eee oe emtibe oa: (EE NAR oy EF ey yee Ren aes ds 4 oe
right_tall,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"2,7,8,1,4,3,5",7,0,0,"are | (ace SL wh : etarn . 2 Sys ty ae ar é uf if wh Bd te, hae ; aba Tos By MBN Soo ra > ERS ssB ee Se Pee S Vem ony, Pee 4G ray Meao A 7-8 fi Sct fe emg Nels ea at ie hen SA. ; a"
wide_tall,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"4,7,13,2,20,3,5",7,1,0,Oe oe gore AD. se eh it ee SY ® Var Ve bee ee ee iy oo) oe ie wy WEA wee TERA TE oh £ Kot vo ey et b OF ihe . Me | Z ha NOY peat <A <P cf vat y eae rine . Reais Boas Aa: \y Re ere 
narrow_top,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"4,5,2,7,20",5,0,0,. be Sell . bears | SET SS | Seats . pga f Nae Se ee NaS oe FX Ts ed onic HS Es whet ES Se Ew. 4 ey hy faethe Ba re RNY ox Rca ee oN TEM deta BePshs Sa) L Ny Sanka eh Ci PY - 4 “ok
broad_top,2026-03-01,104,AF1QipOhYJcCoCZr_58gSMaWN4XAB7M7uA5yv4FEuA96,13,"7,5,3,4,13,2,20,6",8,1,0,"~~ _ oe + Lass fon ie f Waleed: Pes ae res Naectid cana ted aoe ne ga RS <7 +7 its . Ringo SAS ae Ne Se WN ire, ~~ - a! Pike Saas IES me Weak a aaa oh Mee ne tees: ee een a bee eee"
baseline,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"3,38,4",3,0,0,"hase nye i"" 3 vwed NW mae) Ne ot BW ‘is Ge yt are ai we \ BAS Spe || Ley 38 wa aT ne SS We “\ ox a”, 3 ee, ok Sy) a at: ox SOS iq? rc S. “p> ty! ay, By A om BISA PIR, ee AY SW eas "
wide_lower,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"6,2,3,4",4,0,0,Toe TR ee Ns bt ne Cin Aad Sane net ore yt. ed aR VN RSP RE SE oN <6 oth oe § Ce Wie wa VY pa fe eb ry Sat pay Seats Uo a) fad aM As ‘ Pay ge Be OAM aaa eer eZ f° Cee een eG Ste fe
center_tall,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"29,2,3,7,4,8",6,0,0,"te Car ae Le Fe ee ee ~~ ive water 29 Coreen’ O8 ie WOE ea a eet wey WERE Ae ee 2; UVB a thant rs | : é oo CN geviTo ay NES || YF AR at reo) Ae, ee [jx ae a bie & ty fea Na wt aS N"
left_tall,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"3,4,25,5",4,0,0,oe VEU Bea : fet fr Pt: y es Pg Pod ate LEA LR RE le Oe Nyt et TD ee oS pease ee we W ath es et at ary RS RT —<s fel cee gh pn TAS hu bas (SR > Ys oe || ys FA yeh Ree Ae ‘ees NY LA
right_tall,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"2,1,3,25,4,5",6,0,0,OF eles ees iS) er 2 CSTR . ER 1 rat AS ECNY [ By FEN FEE: Ww ehae pes NS ite AS AOE SSS ais Patra Bh Seka yaks ‘ SRS ONE Gk See POG ee Wc aa & ee nei Nee iF . —— ate ary ‘oS Pan P
wide_tall,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"4,7,5",3,0,0,"Pal Me Ip, Bec a I OA se SS : nA. 4° yee ba a LN s aa) ‘ . TaN aS SEAS ie narad . 7 yy etal Gonerrenea Ge ys Se ~ SS AE NSS CoN] Pl Pe Pid ape 4 oe OO ny pa 5 SOCEM A Sob ears! i a"
narrow_top,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"6,2,9,7,4",5,0,0,"EN GE Ee 6 ‘2 ae won tro oe ea TS tee |: Ras RNY Ais ae TANS Bry a onal ‘e : teaianyd he OS i: Q Mae es anaes || me ~ of aff { hee Lah ke are © xi wey ty ANS ye ae Sie, he SS te fa"
broad_top,2026-03-01,105,AF1QipMftd2LaOGx35hX4kWjqA2BG7mi6NWiRccLjuvg,14,"1,2,9,4,7",5,0,0,paseo tte ie t\ TE PEEL Seine 1 LO eM FAR AEA. | \ SERENA SND )) \WES EA : <r se it ATC neat oe aoe i ne at * e “fin: Ae RS \ || a ~ of 2 oe T aff La we ds Pa W “yeeert Say * red a
baseline,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"2,8,4",3,0,0,"ae War atile ne . aa “a ey ies ay call Wee tn Soe H sO EC IRR TN. VN $ ae a fn Wee } Ws ie \ ¥ { ene! Nites paged ; ) ee es F, i a4 ( Ade an Ne Ao AS 2 l bee EP aR ERE Y of YWraepR"
wide_lower,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"5,9,3,7",4,0,0,"aAN WESTON pe [FOSS CNEL \ tine ko Wes sero t CS ee OO COUR ARM GY Soe 5 SRC 9% Kens tah OPE NG Se ft eS Be | Rg Ne ’ ss mA gts, ty Sic (56 . : PE : TaN ey VERSA OO RS ea RN rr de "
center_tall,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"2,6,3,7,4,5",6,0,0,"eae ec i cee Cae , 2 Se Ray ak \ 6 ie eo hoe 3 Am Kegs Ye PS Ag St “3 MP SOM TES. Va ote Gee ae | < ih cad, L . iss ana 2% “| | Bats ea 3 ~ PS 7, et ae nt aL. ee ee ie ee AVY aa Aw"
left_tall,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"4,1,8,3,34",5,0,0,mR Mepis Sey of on ay it SRN eee met SE Se ' ANS rr y OR eee a ay eed Peay ea . M4 % RGN ay ok SOLER | Weseis LoL aE eAY OSG ee pte ed Tika SPeRN ee a et AS NAGE SS peers IO ae ae 
right_tall,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"5,7,2,4,3",5,0,0,"mT i - Aes ee savage SEAR EES SEAR age xy aR Siac, IY baa? i? Ps ne - * yer s 5) ieee] 7 Ai Ase? a BD Ore eR SOC ee Bal oh PAE % Rye Uys UT.% Peg RS ASas RS Gupes ieee meee; Wiis W"
wide_tall,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"4,9,1,8,7,3",6,0,0,cers 04 VTE Ww ERRe “9 Barkly Ge My RK Le My Wa joccinnaey feweshad ny 4 REO NEOs ruin tae f RT aoe EASON N Wee OE Rare NE fons At Qe Vy agg GEAR : be WSL [ate eatin fact a STAD Re
narrow_top,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"2,5,3,8,4",5,0,0,{WCE HG een ented \ es Sie ten ects VERE ee Pee ga\\e UP RES Pens I im a eee ps SC ERE RAYS we ie say Somer A ee Sh ee aly ~ Ol Ree ois. || SNES PRG i b ihe \ BAM: “) £0. etait Rea
broad_top,2026-03-01,106,AF1QipMlDWAyXeRWIe3KWeJCi6t9m4_wa4XmUhbO_AsK,15,"2,4,1,8,3,12,34,6,7,5",10,0,0,"Ee et chee Ge . oe 4b ty Fy. TT ty se . am NAG tah st fs a ee 49 Be O44 - af list Cae acelin oak fs, we See SONS NG es f Vase ao x AA oye e~ cel eae AEA | \ NUR pest ine iH me at 2"
baseline,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"8,4,7,5,3,2",6,0,0,can ge io Jnr sean et eto Fe A Ses ‘afd foe me ee! Wray bp Ret» iiss oe abe we £8: 1A a LMR Sy et SAE NG RCO NE Kirn 4 Dies CRN RS URES GES Os Bae SNe oP Pee yd we ERAS Pe wae nage
wide_lower,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"7,1,4,5,2,3",6,0,0,"Oe ae OR OES LY ke nS eS . 7 ww IX, at meh) KES eee A Ere , Dee UN Pog £ . bey oer eee FF co euGn whl wel, 1 mae SY pong STF GS & = HA BS Soe Se AR BI ag oT aA 4 5 alr TN gion Ppt "
center_tall,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"1,8,2,3,4,5,7,9",8,0,0,"a“! oe gee te, hak Sh Os A 1 ToeeA Sy Caro a : 8 NOY ONS EL ve sal oy SIN Ug tern ae Hees es rater we RE yyy ah J 8 PANS gh KES ab o fo \Paees Seen ae Ad Ronn NG BN Wet Es SSR NTS "
left_tall,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"3,7,2,5,4",5,0,0,"ws po YT A oe. * . . o ee tie Ae Peed Se SU TS PS NSE See : Pin ae eg POY gh 3. Sy CExat ei et UN RT ee Th AS ey a? ‘ tone a mere cat ars, Nee ys eggnee em “Mm PSO og ee SY || ay \"
right_tall,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"5,2,4,7,3,8,24",7,0,0,"NYT By , 5 er aan) . Aiay ho Weta th iy wae a Net BEN Nea oan a eee oe SN SS ae ay . ‘ WE EA ~~ Eg ~ NS plane _. ares 2 ~ rs tee RNY : 3B Jz a . “Ses, . ’ 4 7 ti ON y.? . | x oy ~ "
wide_tall,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"8,23,3,5,2,7,9,4,40",9,0,0,"ds ~, WN aah eyey ce’ he BGA Shon ‘ ole NA ca t anaes . Nite mo posh yy. “A . s ae) gs} 1X ihe — ne EM ’ tee / <8 poet ™ ain ‘ we ~ * we ak i, Won APE TN (O57 niet A Gone et 23 pes"
narrow_top,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"7,4,5,3",4,0,0,"a © \ 7. 8s eee ~ & ~, ris be) 4. . ie, PA wl SO AF“ WAT Ee es tan beg BPR edie Ace || | ~--—— 47 s “4 he ay “f yet <4 ay oA Mo ad ro a XY abe aay ét wae my f tas Nay ae | at A> AW"
broad_top,2026-03-01,107,AF1QipOGPBWReL0e_Ykaa8eX7oI_w4OKFJDwkqSMMoKe,16,"17,4,3,7,1,8,9,5,2",9,0,0,"‘’ NSS & {7F. \ << 17 ps, a Wo Vg A ta ues JA ‘ a) 4. Jf ee Lng: Mi CRORE S ~. . Mee fe We ye. "" co . atk rating Wee as aa rae et m PR o an rahe. Wana _. ian BA 00 | . “NS foe aeas"
baseline,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"3,1,2,7,5",5,0,0,"ce re ar rea NG Pe paternal, Sie Pe, Bey aN 3 i SNE TE the Pare Snes AA? Re bg wm a ae) ot: ft os ae tS RS de FEF IN5 Pd Bea tae MSS SEATS PE: || oh lw 1» -d Wet “a, drone ay ¢ ant"
wide_lower,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"4,23,1,3,2,7",6,0,0,"i ane, , ed PAL oe” eae Rye 4 Pa REE dae oat oe Sfttenngs \ SREY te Praia | EA renet ts akc it See ¢ 23... Pg ere. an x a -- a an Sore iqht rest Ney SIM AL Woe, ee ae 1. ef wo pee "
center_tall,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"24,30,28,1,7,4,5",7,0,0,"Se iSebmmerst’S Sy) | . WRB , ad te a Ce Saree} Ara XS a 24 CARO SS BOT eee Divo 30 SERRE © a apa ttes TI: | . _ - : woe we ut oes || rane NaN et at L q~ + ‘ant WS eed te ar f i. 2"
left_tall,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"8,5,7",3,0,0,"vot SA AQ Leow FART - ‘ £ ete ME “8 \ E- Fr | PSR UES erect) 8 _ . yr ees oe Be eA, ees OP SEAN RG a EY. rane eee TAX ear S PANES TONS Van tere “ ESS Ya < _ Sona a a || Am We <~ | "
right_tall,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"28,2,1,4,18,7,3",7,0,0,"Sw Pa Si - , ao, Mas ins ws eed ef yee'g ON ihe ee SLY EO EAA SES BEL Po ECR Senta a ce z Ret Re LAIN eh! S ENE SE AC Corrs me SF NN eS et PRE Re oS . - : - ve ao a | eo tee? rata "
wide_tall,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"4,2,3,8,28,1,7",7,0,0,SO ig Penn SA eo og . . me ag laf” Oe oar ee oar ee Bn ca w / a ~ reo: . SESE A Ne 4 PE on ee SA UD Gad «yt ENN areas. Aras RW a a 2 hes a en RE Boosts fg AR 3 eA“ Pose yO fT ae ep
narrow_top,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"8,2,1,7,4,3",6,0,0,". oa ft A: baie ‘ rs be ae Sieaoaty SEES) ee oS He, ce Bove Psat tes wee ors a: Pot ae r=, eS “ek Oe Lm Ian on NTE. yt Ae yew SNe oe YUN APSE See leNe SaF At . ide Temes RES . a ||"
broad_top,2026-03-01,108,AF1QipPLCyDAleHo2_nt-__XsKFOIh2SjDXDR696Wmg5,17,"27,4,7,1,25,8,28,3,18,2,5,6",12,0,0,"rn a 27 ‘ Nes ‘a Ae eo yl oO 4 g ' rt Str. ee : . Se s} 7 . ‘oe, Se : 4} a ed ie Ey, ¢ Yen's Piet Geter arate ava ies «4 Sa ae eer) AS L Sar ete F 1 URES SE = RES j - hres i 7° ae "
baseline,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"3,5,2",3,0,0,"Xe: re ee SEN RY, Teese Boe fe geet Coveres MORNE, wo 7s See pe «oh SANT a3) weenie pel Recrashe a > a, eae es || 3 (a NF aw Es) & AK a Hi Vas a. MS ott, at ‘ tT, o fe 5 Me 0 Pa Ro"
wide_lower,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"7,1,8,4,2,38,3,22",8,0,0,"eh eats, AV ee OR are ee REN G en Saou oth Fars bat iedane Bias OD A eed rs SOT ae FS heyy 7 Sener a) RPA ta Chaat SAU fee gE SY . (ond PRS OL . OG Bs PE ek Oe Fanaa {BAN oe ONT Tg"
center_tall,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"5,2,4,3,18",5,1,0,"ny, tke 5 < 2 . é wy _ "" oN =f hawt ey £ ve : cane ' One “eS ae tere CS yk A Tye tees mere at es USES ca me Se gy FT a — —_ ae ae ate pes cess GRE —ESSUE Recon TS, Se AG ee || ‘ x "
left_tall,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"3,7,2,4,5,35",6,0,0,"ta. WAS Le rent Ne re Fa Neer - = “nee wad fae eR, . "" Fs yee ad Sais) oy ri? we gS yee i FO A Sareyy Ear ONE FX wt, Ta) EASA, Ber eee ee BP ep titege wee, a Se ’ tL) 3 Spe Oe) ay "
right_tall,2026-03-01,109,AF1QipOZiy5y7_33Jvu12eWe2DdZTMDPeaGKMf7H_tAj,18,"4,7,33,2,5,3",6,0,0,". LTA. be. i a ORaRY eet ey Db, Nes pieeate: an me Niet 4 f ieee We 7 ee » ASR Pee hysar Vr 689 MS 7338 oes oN Chee, ie a ry mag ¢ oy EAD Wateeel PLT As ae) Sore SE Stati me PEG es"
